SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
3020,10206,Auburn,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971540507,0.98028008,0.940798531,1,0.978499342,0.979156562,0.954024455,0.968936358,0.955120829,0.949161709,0.92890318,0.987136732,0.981818182,1,0.991100042,0.998046875,1,0.972972973,0.976625944,0.979369381,0.939578433,0.965845318,0.952213192,0.966037736,0.98285129,1.00040016,1.013796711,0.984126984,0.986274684,0.983228512,0.975325249,0.981556736,0.961136121,0.955519829,0.992233028,1,1.004232397,1,1.002735562,1,0.956711531,0.994786125,0.971539237
3021,9043,North Babylon,City,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.970038802,0.943895724,0.945659858,0.959897105,0.902690738,0.921138211,0.961002786,0.942012793,0.926038193,0.909090909,0.925002441,0.954285714,0.97335929,0.939849624,0.941692825,0.959253038,0.941334581,0.950875067,0.95062724,0.93403193,0.945558739,0.950699805,0.952834683,0.962740685,0.957799062,0.990335921,0.986692978,0.975609756,0.982849604,0.974212034,0.967784635,0.977554051,0.963986483,1,0.96870232,0.965770171,0.981029497,0.987153482,0.988700565,0.98944591,0.991857626,0.986513149,0.977443609,0.974937343,0.970588235,0.987805611,0.993924435,0.958702065,0.979136888,0.973451327,1,0.995110024,1,0.990675991,0.98692654,1,0.955950766,1,0.976193475,0.991091314,1,0.979929435,0.993865031,0.988160291,0.985117353,1.002331002
3022,54370,Seymour,City,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969476486,0.963831851,0.984545455,0.989544915,0.991735537,0.970146334,0.979618967,0.967024824
3023,38926,Havre de Grace,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954531676,0.937394739,0.960096019,0.928487859,0.9456619,0.971428571,0.920476961,0.952380952,0.918650268,0.909760555,0.907930878,0.94938414,0.96092437,0.947619048,0.955534366,0.971420406,0.951807229,0.978405485,0.959483853,0.909090909,0.962466463,0.939622642,0.928970588,0.91191067,0.980904952,0.97604514,0.966655552,0.983189312,0.938086304,0.984183896,0.976067649,0.98473912,0.990803755,0.946409432,0.949024421,0.938542163,0.990802234,0.97304799,0.976863753,0.971159506,0.94812282,0.979504246,0.983333333,0.947619048,0.985323549,0.964630225,0.95625,0.980957877,0.973062626,0.963689021,0.970149254,0.988072454,0.953482729,0.978865979,0.944432293,0.96969697
3024,42291,Ennis,City,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.970588235,0.971754407,0.931034483,0.966666667,0.981818182,0.977887053,0.974196946,0.981421936,0.93877551
3025,13277,Phoenixville,City,PA,0.932277066,0.923244552,0.946938776,0.957149512,0.938461538,0.926565352,0.949913644,0.911315156,0.909090909,0.922018349,0.916666667,0.9,0.910331614,0.914057942,0.921119645,0.909386164,0.930490405,0.924717369,0.935560859,0.923657889,0.90855458,0.915770115,0.936925903,0.926438988,0.915847828,0.913495655,0.938665447,0.934065934,0.91399562,0.946938776,0.957583548,0.922657749,0.965695803,0.936440678,0.943334019,0.943633771,0.934702475,0.931894427,0.944581577,0.952750913,0.959046138,0.959558479,0.982824427,0.956937799,0.957320859,0.949441219,0.93898073,0.954154728,0.927272727,0.924056277,0.979738636,0.956363636,0.96493742,0.971518226,0.956537424,0.965,0.957854406,0.958866037,0.938193674,0.921040363,0.959331789,0.924468085,0.946330223,0.966881529,0.981213269,0.964892251,0.970570199,0.9613321,0.963988959,0.96657088,0.959614672,0.953177258,0.927376033,0.913669065,0.958022754,0.971008403,0.970226537,0.966128666,0.970834951,0.968253968,0.94619666,0.967609911,0.965981521,0.970873786,0.940743006,0.95890411,0.972106443,0.98148802,0.975649012,0.982068226,0.976355113,0.981651376,0.964478545,0.975635672,0.961844197,0.957789456,0.984188448,0.968436905,0.972813696,0.973706534,0.984504571,0.976623377,0.986842105,0.973733188,0.979827382,0.974952428,0.971737399,0.955270847,0.975186104,0.949112907,0.961288646,0.981481481,0.989333333,0.988458995,0.992342738,0.9875,0.984918436,0.984615385,0.9767004
3026,39494,Long Beach,City,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925356166,0.973592965,0.937226057,0.977777778,0.945954338,0.941141848,0.932038934,0.960697772,0.973670353,0.933599794,0.889942075,0.896566108,0.942028986,0.952861335,0.93733544,0.953171562,0.954529792,0.973974314,0.954773869,0.961265734,0.960640427,0.935872721
3027,41693,White Settlement,City,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.992227979,0.967741935,0.951351351,0.959166667,0.93220339,0.958869137,0.979865772,1,0.9678632,1,1,0.991803279,0.994285714,0.973084886,0.999666444,0.997647059,0.9765625,0.976076555,1.001880878,1,0.993185166,0.937593052,1,1.009677519,1.023679654,1,1,1,0.988571429,0.987493747,1,1,0.977777778,0.981524249,0.989427216,1,1,1,1,1,1,0.975381277,0.985050513,0.979784467,0.992860206,0.993181818,1,0.972749224,0.987235772,1,1.009677419,0.997140815,1,0.966666667
3027,45967,Joshua,City,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.951341696,1,0.984278351,1,0.993746091,0.987878788,1,1,0.98630137,0.987324883,1,0.941073423,0.931961121,0.976302648,0.996450935,0.97503439,0.988074957,1,0.979711743,0.950272565,0.963636364
3027,11931,Hockessin,City,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987842413,0.977494885,0.967523681,0.970194039,0.980881928,1,0.969230769,0.941935484
3028,25556,Leonardtown,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975955056,0.968800292,1,0.975772394,0.979699912,0.994254441,0.971590091,0.985522382,0.982125674,0.980392157,0.970693848,0.938544613,0.963846154,0.981651376,1,0.995111803,0.983961891,0.971547536,0.978483475,0.977439811
3029,18567,Highland,City,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981521868,0.970370389,0.968291599,0.981133927,0.962352941,0.96,0.961804529,0.961213603
3030,397914,Greene Township,City,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.949152542,0.957090909,0.949746427,0.972222222,0.940390684,0.953522172,0.95524012,0.953721076,0.972206782,0.903808909,0.980571263,0.965381175,0.951058139,0.974537611,0.911005793,0.954456734,0.962221059,0.993914807,0.970251716,0.915180961,0.957816365,0.951605398,0.94037615,0.953343511,0.977262392,0.966228893,0.985181906,0.957446809,0.974090594,0.966266438,0.940031926,0.942165899,0.924464194,0.938511327,0.964752857,0.994736842,0.939265084,0.991574749,0.980947305,0.967546829,1,0.982493748,1,0.990326885,0.981990217
3031,54057,Randleman,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976,1,0.997185741,0.98448191,0.982857143,0.971223022,1,1.000476644,0.984728805,0.960748361,0.97714736,0.938547486,1.000370645,0.986611205,0.989583333,0.998042627,0.965599825,0.979648155,0.972875055,1.000526593,0.984844646
3032,48290,Wabash,City,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.917342603,0.932210012,0.967295114,0.94212234,0.942779148,0.931606218
3033,27188,South River,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.906039094,0.953037904,0.987108918,0.977011494,0.976053349,0.975891396,0.962538981,0.972727273,0.982885086
3034,398522,Delafield,City,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.928858564,0.971428571,0.98049049,0.940677966,0.971663293,0.939809849,0.959572219,0.956937799,0.962772786,0.947847594,0.934911243,0.942670258,0.924954061,0.961831614,0.947638397,0.975243811,0.984706371,0.965850293,0.949205638,0.940313455,0.954801059
3035,7238,Stanley,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979032258,0.965039658,0.943042672,0.976781425,0.952063492,0.969230769,0.975555556,0.988333333,0.962113463,0.909090909,0.996726082,0.952222222,0.995348837,1,0.960942343,0.957446809,0.972972973,0.963904762,0.986664094,0.938682903,0.977717144,0.984969533,0.918738629,0.978631155,0.958762887,0.986382906,0.988049311,0.977777778,1,0.959633962,0.944461476
3036,47674,Shiloh,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.947087594,0.99375,0.977879346,0.98126592,0.979927516,0.984732824,0.961435638,0.973684211,0.946432872,0.972630889,0.914071376,0.973307587,0.963934426,0.96849319,0.963832243,0.969388514,0.955414013,0.978787879,0.985915493,0.971811889,0.954831332,0.942301953,0.965787466,0.921649023,0.974358974,0.974196946,0.975746353,0.973952435,0.977450414,0.99348258,0.961626931,0.950966289,0.976220556,0.949868074,0.952532833,0.958043357,0.952032583,0.971682867,0.968101896,0.988447531,0.983516484,0.974882929,0.979591837,0.980392157,0.96565873
3037,46975,Palos Hills,City,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.897518308,0.932994063,0.947080724,0.950431972,0.949388519,0.926966292,0.950754678,0.917431193,0.917950203,0.943301873,0.92679668,0.948450408,0.912249355,0.945261433,0.960487928,0.940740741,0.947105075,0.91543591,0.947563464,0.955318439,0.938086304,0.960130187,0.909339357,0.902527076,0.951428571,0.956521739,0.949848024,0.952483862,0.950679056,0.958064516,0.943531094,0.935970387,0.942884082,0.919732441,0.929875077,0.94,1,0.962962963,0.963111624,0.962264151,0.947945496,0.96969697,0.930633108,0.947368421,0.959282264,0.922818792,0.855828597,0.914391253,0.931034483,0.956444968,0.950679056,0.969355847,0.978835979,0.972122945,0.945494994,0.958702065,0.944706936
3038,37982,Commerce,City,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.004803843,1,1,0.967837999,0.967064819,1.006024096,0.979381443,0.971428571,0.991735537,0.974345818,0.976065103,0.979790044,0.979340941,0.994441356,0.995918367,0.991837201,0.982264666,0.998038446,0.982964783,0.972762646,0.979270908,0.983036103
3039,11728,Greenwell Springs,City,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952912123,0.964628984,0.979910714,0.97525581,0.966480447,0.933333333,0.958089807,0.943160511,0.924560391,0.983050847,0.97150833,0.972560084,0.962792612,0.940625,0.990181818,0.95559303,0.947347457,0.978117516,0.91972028,0.966666667,0.979166667,0.949809901,0.950384589,0.974725844,0.977491961,0.93565954,0.963101604,0.969230769,0.961969576,0.935064935
3040,52707,Joppa,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925428162,0.965691846,0.937948718,0.9675,0.976740794,0.979452055,0.899633598,0.936757554,0.905198098,0.948257515,0.940944766,0.946951633,0.926497838,0.957416405,0.922137335,1,0.961563117,0.97315525,0.981204301,0.961236887,0.998363041,0.961486486,0.955980436,0.925240749,0.954844327,0.980247201,0.976400409,0.974858902,0.963210702,0.981937232,0.950316772,0.977659921,0.954979536,0.971428571,0.983110611,0.987047789,0.928690229,0.979956123,0.985714286,0.975609161,0.974724182,0.975654837,0.98086454,0.998795181,0.927772226,0.934907709,0.942546438,0.946551724,0.974358974,1,0.980224911,0.978686385,0.975443383,0.991957645,0.984934612,0.974358974,1
3041,10636,Burrillville,City,RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967829143,0.985673352,0.970625798,1,0.95443038,0.971428571,0.98309762,0.982228838,0.94947469,0.893538936,0.964630225,0.991571439,1,0.960384154,0.975778547,0.984514994,0.963895537,0.982482756,0.994316029
3042,127117,Belvedere Park,City,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935833333,0.888888889,0.863076524,0.887306542,0.886260237,0.934353741,0.958333333,0.983230399,0.939479827,0.891891892,0.953932061,0.905787409,0.902777778,0.913710043,0.892410342,0.911515152,0.976547231,0.963636364,1,0.986931146,0.977326036,0.943037975,0.967524845,0.95,0.922169508,0.921543036,0.964593686,0.939318692,0.920979986,0.96069869,0.980341646,0.980810235,0.961439589,0.997212644,0.961818412,0.986347391,0.99419317,0.977777778,0.955414013,0.972762646,0.926953692,0.961523663,1,0.978833628,0.984752084,0.947435897,0.961908426,0.952588082,0.980761831,0.921246412,0.943752359,0.9596,0.9476082,0.968386393,0.966171004,0.960907358,0.927052939,0.956447999,0.968860066,0.986666667,0.94344473,0.940061475
3043,53115,Maitland,City,FL,,,,,,,,,,,,,,,,,,,,,,0.927651937,0.915380522,0.937588235,0.856528068,0.905263158,0.880815241,0.919532802,0.960174818,0.9437751,0.906302505,0.918495298,0.950277602,0.953134928,0.90610746,0.952168274,0.903010033,0.927536232,0.967487617,0.956489122,0.947176685,0.952868456,0.98,0.948136765,0.996146435,0.948275862,0.884837706,0.917431193,0.928571429,0.92,0.953359233,0.940922635,0.870500801,0.942285041,0.944444444,0.906468001,0.910746812,0.902255639,0.90144176,0.920746269,0.864230461,0.923512238,0.916905444,0.939122227,0.905882353,0.945316669,0.936772008,0.908437863,0.945330296,0.916363636,1,0.905775076,0.929230769,0.925651559,0.942915348,0.932323438,0.951222005,0.924395908,0.894013555,0.952941176,0.913411776,0.912608696,0.955471671,0.875973371,0.909884779,0.94095941,0.951100244,0.933540787,0.967741935,0.98366122,0.96,0.934097421,0.956078431,0.944759938,0.947320928,0.932219849,0.944592256,0.932819514,0.940914984,0.951002324,0.944656489,0.963060686,0.966527218,0.942546166,0.912698413,0.94330639,0.941414141,0.946823412,0.899908173,0.948529412,0.940234724,0.932,0.957087126,0.953986377,0.928836811,0.963579377,0.931863727,0.967017932,0.949443883
3043,22976,Abington,City,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971002456,1,0.986666667,0.96549964,0.989159892,0.98439485,0.990801631,1,1,0.951166895,0.92705141,0.971955866,0.993795898,1,0.980122649,1,1.000151561,1,0.982352941,0.995356037,0.987786261,0.97995992,0.960142224,0.937469825,0.987432675,0.986817158,1,0.992528503,1,1,1,1,0.97323601,0.962052024,0.936533915,0.92153079,0.963518682,0.977772838,0.981717972,1,1.014575593,0.967184801,0.992640121,0.981301421,0.992063492
3044,38864,Hampstead,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933014354,0.96391763,0.956521739,0.940766551,0.96295759,0.971905847,0.976007808,0.940438871,0.953424658,0.922577061,0.914634146,0.971527511,0.965270545,0.958702065,0.960234203,0.985855142,0.99426899,0.950707228,0.966354732,0.902472016,0.934715403,0.981818182,0.971296028,0.957575758,0.961951419,0.947368421,0.964289158,0.974093264,0.971301446,0.980326776,0.964881223,0.965217391,0.965250965,0.925925926,0.953488372,0.967741935,0.950810332,0.95948543,0.96851145,0.986412918,0.993169427,0.97479024,0.995240671,0.982264666,0.953729815,0.993406593,0.95959596,0.96495832,0.974918944,1,0.988056326,1,1,0.979344589,1,0.971102364,0.978947368,0.977772837,0.971536683,0.993684805,0.988095238,0.993406094,0.983031359,0.985714286,0.997351383,0.976422958,0.986200963,1,0.98738582
3044,36317,Sylva,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956056248,0.960768615,0.958122704,0.912730184,0.937890788,0.959617478,0.958856096,0.959718843,0.903668984,0.936015647,0.877698842,0.909090909,0.95890411,0.948121646,0.922587008,0.967698181,0.903879436,0.916563075,0.94795539,0.899371069,0.895238095
3045,37145,Angleton,City,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975734837,0.977653631,0.985725453,1,0.961675249,0.964272955,0.954564402,0.968730457,0.963975984,0.970414201,0.926666667,0.949987497,0.956900146,0.954933374,0.950852062,0.966852719,0.974574127,0.975325108,0.97483755,0.954485157,0.9845971
3046,25537,Ledyard,City,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94795539,0.981840566,0.987420813,0.982248521,0.959586802,0.986784609,0.957894737,0.969280692,0.960981085,0.949113779,0.934952465,0.924962481,0.984375,0.968107354,0.954545455,0.970364171,0.980693572,0.98125,0.979587772,0.984635556,0.963132324
3047,4977,Greenfield,City,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964691497,0.961538462,0.974979149,0.962343096,0.962962963,0.955002537,0.948867787,0.955414013,0.921526278,0.969962453,0.924081633,0.960829995,0.941026522,0.967413848,0.965088121,0.962278676,0.966637418,0.954588721,0.96191091,0.934005546,0.967018883,0.953155662,0.962278676,0.924683008,0.922229054,0.936336698,0.981909385,0.989222479,0.970873786,0.963301641,0.954653938,0.966358459,0.979097032,0.945843745,0.959910913,0.923137465,0.934497031,0.962278676,0.980880733,0.97382602,0.974796145,0.986068192,0.982625483,0.966193991,0.96,0.942577357,0.977673023,0.950792327,0.977784733,0.986818482,0.989764763,0.96969697,0.969138322,0.989490969,1,0.977443609,0.967493467,0.96422074,0.962940375,0.953727566,0.944969427,0.959517716,0.985714286,0.981372549,0.970669919,1,0.980686653,0.980861244,0.981233742,0.97665555
3048,397619,Bordentown Township,City,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.943359508,0.963645732,0.975,0.920842325,0.938874314,0.969230769,0.977777778,0.96,0.96969697
3049,30426,Benson,City,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.992689496,0.991662034,0.971891377,0.989229846,1,1,1,1,1,0.994413408,0.995907231,0.977490621,1
3050,41580,Waterville,City,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948930297,0.979819231,0.946161124,0.96,0.960647434,0.960324617,0.979688197,0.957590627
3051,35172,Dandridge,City,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92491624,0.963897959,0.93004912,0.937596899,0.943181818,0.901126408,0.916857679,0.945514062,0.964974982,0.961287516,0.888906848,0.955826728,0.917686318,0.955215079,0.959670545,0.920613742,0.951088597,0.966666667,0.966127791,0.931961121,0.928708101,0.955188679,0.965511985,0.956489122,0.962740685,0.964860036,0.961528914,0.967644201,0.958188153,0.956163578,0.959885387,0.954575379,0.933333333,0.920634921,0.911753558,0.927205553,0.973040392,0.960202744,0.954720955,0.966101695,0.949396502,0.94836338,0.967741935,0.9437751,0.947087594
3052,52490,Hermitage,City,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825833774,0.904347826,0.857142857,0.910356832,0.934162056,0.927905004,0.945278419,0.936675462,0.907700483,0.945354594,0.943757791
3053,37083,Alexandria,City,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.927015892,0.944444444,0.95483871,0.927835052,0.952645141,0.959563353,0.988158432,0.971264368,0.976349303,0.981860236,0.958377239,0.962034303,0.942508739,0.922020598,0.965557699,0.95184136,0.968622101,0.973333333,0.972492359,0.978064516,0.931211368,0.957357868,0.903538993,0.941141848,0.937931034,0.942018458,0.97474132,0.980772852,0.97112786,0.971659919,0.968977145,0.963076923,0.987331529,0.951851852,0.971506106,0.967741935,0.910815939,0.94920472,0.950296968,0.955948743,0.94198066,0.969082879,0.974628346,0.983333333,0.974973213,0.963507946,0.98125
3054,37672,Burtonsville,City,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.984615385,1.001821494,0.997095837,0.994754386,0.996794872,0.954338454,0.984496905,0.997474747,0.957772859,1,1,1,1,0.98309762,0.977808469,0.989457831,1,0.973194881,0.957016435,1,0.99759952,1.000658762,0.995915986,1,0.995982948,1
3055,26049,Muscle Shoals,City,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964272955,0.95350206,0.946882217,0.959265008,0.925075465,0.952380952,0.938750385,0.956666667,0.923828068,0.966079863,0.919927157,0.967671472,0.928571429,0.951919974,0.953113553,0.965800097,0.939455452,0.95456281,0.941809768,0.944262272,0.949583644
3056,399082,Colchester,City,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.908571429,0.94184019,0.973600542,0.957418975,0.964630225,0.973780687,0.988467875,0.995634776,0.975119454,0.969983324,0.988496165
3057,397390,Texas,City,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963891996,0.966666667,0.951219512,0.965505859,0.949341972,0.947617794,0.9375,0.951801132,0.928718044,0.935109018,0.892963677,0.953968457,0.931832395,0.948721542,0.953944101,0.969866122,0.961714286,0.968387355,0.937669377,0.946556284,0.91704877,0.955062595,0.927118644,0.932370821,0.964221825,0.969993022,0.957550622,0.961904762,0.956382553,0.954773869,0.956134454,0.918297532,0.956161149,0.94301598,0.948416019,0.939833671,0.950379997,0.969559238,0.98497151,0.967567568,0.96588155,0.944073456,0.940448113,0.941704036,0.910370995,0.931782946,0.915966055,0.912408759,0.939138138,0.945149441,0.968215159,0.976678912,0.958571429,0.93220339,0.958006301,0.900225056,0.975608719,0.916666667,0.935416842,0.940324278,0.963373767,0.95862069,0.959183673,0.957746479,0.965250965,0.962624361,0.955111111,0.969355847
3057,33511,Portsmouth,City,RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932075472,0.948905109,0.947126437,0.971142857,0.959933222,0.942755178,0.952892511,0.938069217,0.908319185
3058,25118,Highland,City,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963354384,1,0.988771893,0.960086623,0.956487619,0.96634834,0.920436478,0.954309082,0.908085278,0.977496982,0.945639864,0.978124694,0.971854503,0.983979754,0.973977695,0.950140149,0.962068966,0.956284153,0.945389468,0.95294214,0.929425688,0.973677885,0.950659553,0.935714286,0.945179584,0.956434199,0.975025953,0.951672862,0.94914675,0.956868903,0.957798165
3059,51137,Brigham City,City,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991304348,0.972362842,0.995283019,0.991300565,0.995,0.989995917,1.00668585,0.988412292,1.00275472,1,1.000285878,1,0.995888534,0.998555556,0.964765978,1,0.970750132,0.98826189,1,1,0.970352856,0.98087257,1,0.980127253,1.000204165,1,1,0.989438577,0.983675178,0.970277106
